Using Device: mps and False
Training and Testing Data Loaded!
Epoch 1
-----------------------
loss: 0.008514  [18800/60000]
loss: 2.837904  [18900/60000]
loss: 0.021803  [19000/60000]
loss: 0.006327  [19100/60000]
loss: 0.011413  [19200/60000]
loss: 0.005796  [19300/60000]
loss: 0.014236  [19400/60000]
loss: 0.000112  [19500/60000]
loss: 0.136852  [19600/60000]
loss: 0.073040  [19700/60000]
loss: 0.002350  [19800/60000]
loss: 0.000414  [19900/60000]
loss: 0.000866  [20000/60000]
loss: 1.234291  [20100/60000]
loss: 0.004786  [20200/60000]
loss: 0.128031  [20300/60000]
loss: 0.006154  [20400/60000]
loss: 0.015277  [20500/60000]
loss: 0.839455  [20600/60000]
loss: 0.040426  [20700/60000]
loss: 0.162522  [20800/60000]
loss: 0.184831  [20900/60000]
loss: 0.473562  [21000/60000]
loss: 0.029994  [21100/60000]
loss: 0.019093  [21200/60000]
loss: 0.003879  [21300/60000]
loss: 0.005294  [21400/60000]
loss: 0.011881  [21500/60000]
loss: 0.006071  [21600/60000]
loss: 2.871919  [21700/60000]
loss: 0.005208  [21800/60000]
loss: 0.012573  [21900/60000]
loss: 0.113816  [22000/60000]
loss: 0.093284  [22100/60000]
loss: 2.117491  [22200/60000]
loss: 0.032651  [22300/60000]
loss: 0.490002  [22400/60000]
loss: 0.004378  [22500/60000]
loss: 0.001338  [22600/60000]
loss: 0.006024  [22700/60000]
loss: 0.244128  [22800/60000]
loss: 0.000098  [22900/60000]
loss: 0.000568  [23000/60000]
loss: 1.196002  [23100/60000]
loss: 0.242154  [23200/60000]
loss: 0.016164  [23300/60000]
loss: 2.277829  [23400/60000]
loss: 0.016908  [23500/60000]
loss: 0.036616  [23600/60000]
loss: 0.160873  [23700/60000]
loss: 0.001389  [23800/60000]
loss: 0.013429  [23900/60000]
loss: 0.005999  [24000/60000]
loss: 0.009166  [24100/60000]
loss: 0.003007  [24200/60000]
loss: 0.667988  [24300/60000]
loss: 0.000847  [24400/60000]
loss: 0.004193  [24500/60000]
loss: 0.002519  [24600/60000]
loss: 0.000320  [24700/60000]
loss: 0.010310  [24800/60000]
loss: 0.039142  [24900/60000]
loss: 0.302321  [25000/60000]
loss: 0.137257  [25100/60000]
loss: 0.165545  [25200/60000]
loss: 0.184407  [25300/60000]
loss: 0.077793  [25400/60000]
loss: 0.000116  [25500/60000]
loss: 0.013379  [25600/60000]
loss: 0.006675  [25700/60000]
loss: 6.834857  [25800/60000]
loss: 0.891972  [25900/60000]
loss: 0.062605  [26000/60000]
loss: 0.001906  [26100/60000]
loss: 0.001241  [26200/60000]
loss: 2.768768  [26300/60000]
loss: 0.011040  [26400/60000]
loss: 0.027431  [26500/60000]
loss: 0.802379  [26600/60000]
loss: 0.061326  [26700/60000]
loss: 0.001598  [26800/60000]
loss: 2.321020  [26900/60000]
loss: 0.500669  [27000/60000]
loss: 0.281329  [27100/60000]
loss: 0.034386  [27200/60000]
loss: 0.024801  [27300/60000]
loss: 0.007550  [27400/60000]
loss: 0.013956  [27500/60000]
loss: 0.003143  [27600/60000]
loss: 0.076266  [27700/60000]
loss: 0.070526  [27800/60000]
loss: 0.008591  [27900/60000]
loss: 0.010899  [28000/60000]
loss: 0.016152  [28100/60000]
loss: 0.263715  [28200/60000]
loss: 0.021992  [28300/60000]
loss: 0.006621  [28400/60000]
loss: 0.004271  [28500/60000]
loss: 0.067501  [28600/60000]
loss: 0.061583  [28700/60000]
loss: 0.015203  [28800/60000]
loss: 0.004971  [28900/60000]
loss: 0.027312  [29000/60000]
loss: 0.141923  [29100/60000]
loss: 0.008398  [29200/60000]
loss: 0.056405  [29300/60000]
loss: 0.107692  [29400/60000]
loss: 0.020203  [29500/60000]
loss: 0.017697  [29600/60000]
loss: 0.088463  [29700/60000]
loss: 0.303521  [29800/60000]
loss: 0.705770  [29900/60000]
loss: 0.004935  [30000/60000]
loss: 0.097346  [30100/60000]
loss: 0.063207  [30200/60000]
loss: 0.001579  [30300/60000]
loss: 0.040038  [30400/60000]
loss: 0.249153  [30500/60000]
loss: 1.129198  [30600/60000]
loss: 0.022391  [30700/60000]
loss: 0.040518  [30800/60000]
loss: 4.782936  [30900/60000]
loss: 0.570019  [31000/60000]
loss: 0.423769  [31100/60000]
loss: 1.579383  [31200/60000]
loss: 0.041943  [31300/60000]
loss: 0.023907  [31400/60000]
loss: 0.332740  [31500/60000]
loss: 3.502813  [31600/60000]
loss: 0.119639  [31700/60000]
loss: 0.055832  [31800/60000]
loss: 0.395067  [31900/60000]
loss: 0.005911  [32000/60000]
loss: 0.388092  [32100/60000]
loss: 0.016960  [32200/60000]
loss: 0.001563  [32300/60000]
loss: 0.006934  [32400/60000]
loss: 0.370312  [32500/60000]
loss: 0.007529  [32600/60000]
loss: 0.002272  [32700/60000]
loss: 0.004876  [32800/60000]
loss: 0.005237  [32900/60000]
loss: 1.066233  [33000/60000]
loss: 0.000998  [33100/60000]
loss: 0.067093  [33200/60000]
loss: 0.040781  [33300/60000]
loss: 0.014672  [33400/60000]
loss: 0.007722  [33500/60000]
loss: 0.017098  [33600/60000]
loss: 0.028786  [33700/60000]
loss: 0.007107  [33800/60000]
loss: 0.324173  [33900/60000]
loss: 0.066125  [34000/60000]
loss: 0.173647  [34100/60000]
loss: 0.005271  [34200/60000]
loss: 0.297431  [34300/60000]
loss: 0.003679  [34400/60000]
loss: 6.387368  [34500/60000]
loss: 0.067814  [34600/60000]
loss: 0.053820  [34700/60000]
loss: 4.318435  [34800/60000]
loss: 0.030851  [34900/60000]
loss: 0.002352  [35000/60000]
loss: 0.127230  [35100/60000]
loss: 0.003051  [35200/60000]
loss: 0.172872  [35300/60000]
loss: 0.000054  [35400/60000]
loss: 0.071536  [35500/60000]
loss: 0.004941  [35600/60000]
loss: 0.000006  [35700/60000]
loss: 0.000423  [35800/60000]
loss: 0.001675  [35900/60000]
loss: 0.474534  [36000/60000]
loss: 0.035976  [36100/60000]
loss: 0.042851  [36200/60000]
loss: 0.013222  [36300/60000]
loss: 0.007450  [36400/60000]
loss: 0.241875  [36500/60000]
loss: 0.089058  [36600/60000]
loss: 0.004192  [36700/60000]
loss: 0.046828  [36800/60000]
loss: 0.380490  [36900/60000]
loss: 0.002667  [37000/60000]
loss: 0.663034  [37100/60000]
loss: 0.001111  [37200/60000]
loss: 0.007586  [37300/60000]
loss: 0.336735  [37400/60000]
loss: 0.003988  [37500/60000]
loss: 0.045050  [37600/60000]
loss: 0.020286  [37700/60000]
loss: 0.091502  [37800/60000]
loss: 0.025025  [37900/60000]
loss: 0.055918  [38000/60000]
loss: 0.004991  [38100/60000]
loss: 0.000012  [38200/60000]
loss: 0.356906  [38300/60000]
loss: 0.007172  [38400/60000]
loss: 0.010300  [38500/60000]
loss: 0.015749  [38600/60000]
loss: 1.529789  [38700/60000]
loss: 0.281483  [38800/60000]
loss: 0.016659  [38900/60000]
loss: 0.439573  [39000/60000]
loss: 0.018626  [39100/60000]
loss: 0.001272  [39200/60000]
loss: 0.008733  [39300/60000]
loss: 0.021138  [39400/60000]
loss: 0.271090  [39500/60000]
loss: 1.484313  [39600/60000]
loss: 0.071440  [39700/60000]
loss: 0.001517  [39800/60000]
loss: 0.001839  [39900/60000]
loss: 0.001224  [40000/60000]
loss: 0.068277  [40100/60000]
loss: 0.006611  [40200/60000]
loss: 0.352169  [40300/60000]
loss: 0.001704  [40400/60000]
loss: 0.005269  [40500/60000]
loss: 0.063319  [40600/60000]
loss: 0.147090  [40700/60000]
loss: 0.145859  [40800/60000]
loss: 0.037727  [40900/60000]
loss: 0.030896  [41000/60000]
loss: 0.033969  [41100/60000]
loss: 0.069059  [41200/60000]
loss: 0.100072  [41300/60000]
loss: 0.580494  [41400/60000]
loss: 0.431934  [41500/60000]
loss: 0.010300  [41600/60000]
loss: 0.285188  [41700/60000]
loss: 0.003484  [41800/60000]
loss: 0.101071  [41900/60000]
loss: 0.003652  [42000/60000]
loss: 0.003036  [42100/60000]
loss: 0.030836  [42200/60000]
loss: 0.000461  [42300/60000]
loss: 0.352534  [42400/60000]
loss: 0.006570  [42500/60000]
loss: 0.004830  [42600/60000]
loss: 0.002486  [42700/60000]
loss: 0.011064  [42800/60000]
loss: 0.013417  [42900/60000]
loss: 0.377548  [43000/60000]
loss: 0.076474  [43100/60000]
loss: 0.771360  [43200/60000]
loss: 0.012973  [43300/60000]
loss: 0.090606  [43400/60000]
loss: 0.028297  [43500/60000]
loss: 0.147735  [43600/60000]
loss: 0.071534  [43700/60000]
loss: 0.044910  [43800/60000]
loss: 0.251711  [43900/60000]
loss: 0.007915  [44000/60000]
loss: 1.381303  [44100/60000]
loss: 0.096718  [44200/60000]
loss: 1.018520  [44300/60000]
loss: 0.004717  [44400/60000]
loss: 0.090232  [44500/60000]
loss: 0.037670  [44600/60000]
loss: 0.000561  [44700/60000]
loss: 0.081996  [44800/60000]
loss: 0.000660  [44900/60000]
loss: 0.022130  [45000/60000]
loss: 0.016369  [45100/60000]
loss: 0.001083  [45200/60000]
loss: 0.210762  [45300/60000]
loss: 0.005227  [45400/60000]
loss: 0.201781  [45500/60000]
loss: 0.036228  [45600/60000]
loss: 0.245751  [45700/60000]
loss: 1.471614  [45800/60000]
loss: 0.024771  [45900/60000]
loss: 0.060039  [46000/60000]
loss: 0.097733  [46100/60000]
loss: 0.092951  [46200/60000]
loss: 3.864167  [46300/60000]
loss: 0.004312  [46400/60000]
loss: 0.000931  [46500/60000]
loss: 0.469305  [46600/60000]
loss: 0.005093  [46700/60000]
loss: 0.028171  [46800/60000]
loss: 0.002801  [46900/60000]
loss: 0.003430  [47000/60000]
loss: 0.398339  [47100/60000]
loss: 0.047282  [47200/60000]
loss: 0.177404  [47300/60000]
loss: 0.029618  [47400/60000]
loss: 0.002383  [47500/60000]
loss: 3.743554  [47600/60000]
loss: 0.003330  [47700/60000]
loss: 0.000816  [47800/60000]
loss: 0.000922  [47900/60000]
loss: 0.028801  [48000/60000]
loss: 0.000375  [48100/60000]
loss: 0.080260  [48200/60000]
loss: 0.002589  [48300/60000]
loss: 0.005782  [48400/60000]
loss: 0.102936  [48500/60000]
loss: 0.002031  [48600/60000]
loss: 0.110460  [48700/60000]
loss: 0.993235  [48800/60000]
loss: 0.167906  [48900/60000]
loss: 0.001796  [49000/60000]
loss: 0.005852  [49100/60000]
loss: 0.461833  [49200/60000]
loss: 5.042892  [49300/60000]
loss: 0.094613  [49400/60000]
loss: 1.774521  [49500/60000]
loss: 0.017110  [49600/60000]
loss: 0.183932  [49700/60000]
loss: 0.012982  [49800/60000]
loss: 0.014792  [49900/60000]
loss: 0.036181  [50000/60000]
loss: 0.001016  [50100/60000]
loss: 0.000443  [50200/60000]
loss: 0.010717  [50300/60000]
loss: 0.014946  [50400/60000]
loss: 0.056005  [50500/60000]
loss: 0.000974  [50600/60000]
loss: 0.333823  [50700/60000]
loss: 0.009562  [50800/60000]
loss: 0.006095  [50900/60000]
loss: 0.007921  [51000/60000]
loss: 0.065321  [51100/60000]
loss: 1.983871  [51200/60000]
loss: 2.915082  [51300/60000]
loss: 0.008013  [51400/60000]
loss: 0.009020  [51500/60000]
loss: 3.425423  [51600/60000]
loss: 0.012378  [51700/60000]
loss: 0.001726  [51800/60000]
loss: 0.013685  [51900/60000]
loss: 0.033510  [52000/60000]
loss: 0.424976  [52100/60000]
loss: 0.076830  [52200/60000]
loss: 0.001725  [52300/60000]
loss: 0.004407  [52400/60000]
loss: 0.026949  [52500/60000]
loss: 0.408518  [52600/60000]
loss: 0.084387  [52700/60000]
loss: 3.274786  [52800/60000]
loss: 0.036240  [52900/60000]
loss: 0.000536  [53000/60000]
loss: 0.000511  [53100/60000]
loss: 0.002050  [53200/60000]
loss: 0.134413  [53300/60000]
loss: 0.000148  [53400/60000]
loss: 0.056100  [53500/60000]
loss: 0.065330  [53600/60000]
loss: 0.031235  [53700/60000]
loss: 0.008830  [53800/60000]
loss: 0.111552  [53900/60000]
loss: 0.050482  [54000/60000]
loss: 0.011890  [54100/60000]
loss: 0.033995  [54200/60000]
loss: 0.025285  [54300/60000]
loss: 0.180782  [54400/60000]
loss: 0.001714  [54500/60000]
loss: 0.141262  [54600/60000]
loss: 0.001696  [54700/60000]
loss: 0.002082  [54800/60000]
loss: 0.003051  [54900/60000]
loss: 0.017649  [55000/60000]
loss: 0.003367  [55100/60000]
loss: 0.016296  [55200/60000]
loss: 0.002559  [55300/60000]
loss: 0.197566  [55400/60000]
loss: 0.027226  [55500/60000]
loss: 0.015916  [55600/60000]
loss: 0.002379  [55700/60000]
loss: 0.011925  [55800/60000]
loss: 0.005612  [55900/60000]
loss: 0.013246  [56000/60000]
loss: 0.000500  [56100/60000]
loss: 0.002327  [56200/60000]
loss: 0.699617  [56300/60000]
loss: 0.016886  [56400/60000]
loss: 0.005859  [56500/60000]
loss: 1.439012  [56600/60000]
loss: 0.005888  [56700/60000]
loss: 3.118546  [56800/60000]
loss: 0.024179  [56900/60000]
loss: 0.000020  [57000/60000]
loss: 0.061961  [57100/60000]
loss: 0.003679  [57200/60000]
loss: 0.020221  [57300/60000]
loss: 0.159939  [57400/60000]
loss: 0.000507  [57500/60000]
loss: 0.001234  [57600/60000]
loss: 0.036074  [57700/60000]
loss: 0.010129  [57800/60000]
loss: 0.034332  [57900/60000]
loss: 0.007437  [58000/60000]
loss: 0.257423  [58100/60000]
loss: 0.000523  [58200/60000]
loss: 0.006118  [58300/60000]
loss: 0.004941  [58400/60000]
loss: 0.009246  [58500/60000]
loss: 0.009604  [58600/60000]
loss: 0.012591  [58700/60000]
loss: 0.009986  [58800/60000]
loss: 0.341935  [58900/60000]
loss: 0.012460  [59000/60000]
loss: 0.001109  [59100/60000]
loss: 0.009257  [59200/60000]
loss: 0.004832  [59300/60000]
loss: 0.325665  [59400/60000]
loss: 0.007594  [59500/60000]
loss: 0.002021  [59600/60000]
loss: 0.000665  [59700/60000]
loss: 0.001745  [59800/60000]
loss: 0.013662  [59900/60000]
Testing Accuracy tensor([0.9435]) failed 0.18624256937625616
Epoch 3
-----------------------
loss: 0.028578  [    0/60000]
loss: 0.138797  [  100/60000]
loss: 0.001308  [  200/60000]
loss: 0.070986  [  300/60000]
loss: 0.001846  [  400/60000]
loss: 5.168438  [  500/60000]
loss: 0.034424  [  600/60000]
loss: 0.297637  [  700/60000]
loss: 0.015110  [  800/60000]
loss: 0.212521  [  900/60000]
loss: 0.013094  [ 1000/60000]
loss: 0.168894  [ 1100/60000]
loss: 0.019820  [ 1200/60000]
loss: 0.002258  [ 1300/60000]
loss: 0.011024  [ 1400/60000]
loss: 0.066182  [ 1500/60000]
loss: 0.107323  [ 1600/60000]
loss: 0.004030  [ 1700/60000]
loss: 0.011269  [ 1800/60000]
loss: 0.068220  [ 1900/60000]
loss: 1.058648  [ 2000/60000]
loss: 0.000110  [ 2100/60000]
loss: 0.002976  [ 2200/60000]
loss: 0.003700  [ 2300/60000]
loss: 0.000075  [ 2400/60000]
loss: 0.018403  [ 2500/60000]
loss: 1.117724  [ 2600/60000]
loss: 0.000617  [ 2700/60000]
loss: 0.014879  [ 2800/60000]
loss: 0.062796  [ 2900/60000]
loss: 0.065509  [ 3000/60000]
loss: 0.475752  [ 3100/60000]
loss: 0.062214  [ 3200/60000]
loss: 0.009477  [ 3300/60000]
loss: 0.000798  [ 3400/60000]
loss: 0.056782  [ 3500/60000]
loss: 0.147358  [ 3600/60000]
loss: 0.002589  [ 3700/60000]
loss: 0.010550  [ 3800/60000]
loss: 0.006664  [ 3900/60000]
loss: 0.006487  [ 4000/60000]
loss: 0.003917  [ 4100/60000]
loss: 0.069064  [ 4200/60000]
loss: 0.010136  [ 4300/60000]
loss: 0.002799  [ 4400/60000]
loss: 0.060795  [ 4500/60000]
loss: 0.333701  [ 4600/60000]
loss: 0.077608  [ 4700/60000]
loss: 0.534922  [ 4800/60000]
loss: 0.056921  [ 4900/60000]
loss: 0.244952  [ 5000/60000]
loss: 0.014568  [ 5100/60000]
loss: 0.138366  [ 5200/60000]
loss: 0.000318  [ 5300/60000]
loss: 0.008136  [ 5400/60000]
loss: 0.003261  [ 5500/60000]
loss: 1.037651  [ 5600/60000]
loss: 0.020734  [ 5700/60000]
loss: 1.571919  [ 5800/60000]
loss: 0.002972  [ 5900/60000]
loss: 0.000924  [ 6000/60000]
loss: 0.734492  [ 6100/60000]
loss: 0.020484  [ 6200/60000]
loss: 0.097838  [ 6300/60000]
loss: 0.002843  [ 6400/60000]
loss: 0.037352  [ 6500/60000]
loss: 0.939328  [ 6600/60000]
loss: 0.000783  [ 6700/60000]
loss: 0.000920  [ 6800/60000]
loss: 0.029334  [ 6900/60000]
loss: 0.161270  [ 7000/60000]
loss: 0.004501  [ 7100/60000]
loss: 0.142764  [ 7200/60000]
loss: 0.029627  [ 7300/60000]
loss: 0.023880  [ 7400/60000]
loss: 0.002623  [ 7500/60000]
loss: 0.017443  [ 7600/60000]
loss: 0.036450  [ 7700/60000]
loss: 0.015964  [ 7800/60000]
loss: 0.092324  [ 7900/60000]
loss: 0.000174  [ 8000/60000]
loss: 0.008828  [ 8100/60000]
loss: 7.282078  [ 8200/60000]
loss: 0.481595  [ 8300/60000]
loss: 0.166505  [ 8400/60000]
loss: 0.001795  [ 8500/60000]
loss: 0.359218  [ 8600/60000]
loss: 0.092629  [ 8700/60000]
loss: 0.018815  [ 8800/60000]
loss: 0.003273  [ 8900/60000]
loss: 0.001452  [ 9000/60000]
loss: 0.002987  [ 9100/60000]
loss: 0.021917  [ 9200/60000]
loss: 0.000434  [ 9300/60000]
loss: 0.001297  [ 9400/60000]
loss: 0.001350  [ 9500/60000]
loss: 0.000054  [ 9600/60000]
loss: 0.001605  [ 9700/60000]
loss: 0.011726  [ 9800/60000]
loss: 0.085594  [ 9900/60000]
loss: 0.000413  [10000/60000]
loss: 0.002965  [10100/60000]
loss: 0.029193  [10200/60000]
loss: 0.001743  [10300/60000]
loss: 0.043507  [10400/60000]
loss: 0.004334  [10500/60000]
loss: 0.008989  [10600/60000]
loss: 0.014202  [10700/60000]
loss: 0.576845  [10800/60000]
loss: 0.008907  [10900/60000]
loss: 0.000588  [11000/60000]
loss: 0.082844  [11100/60000]
loss: 0.004197  [11200/60000]
loss: 0.001216  [11300/60000]
loss: 0.046812  [11400/60000]
loss: 0.143807  [11500/60000]
loss: 1.820945  [11600/60000]
loss: 0.005103  [11700/60000]
loss: 0.000493  [11800/60000]
loss: 0.097322  [11900/60000]
loss: 0.180973  [12000/60000]
loss: 0.000012  [12100/60000]
loss: 0.182510  [12200/60000]
loss: 0.010299  [12300/60000]
loss: 0.000257  [12400/60000]
loss: 0.008840  [12500/60000]
loss: 0.277208  [12600/60000]
loss: 0.027493  [12700/60000]
loss: 0.016787  [12800/60000]
loss: 0.315871  [12900/60000]
loss: 0.048147  [13000/60000]
loss: 0.122772  [13100/60000]
loss: 0.163469  [13200/60000]
loss: 0.012127  [13300/60000]
loss: 0.051537  [13400/60000]
loss: 0.032744  [13500/60000]
loss: 0.000666  [13600/60000]
loss: 0.103644  [13700/60000]
loss: 0.013503  [13800/60000]
loss: 0.151701  [13900/60000]
loss: 0.004696  [14000/60000]
loss: 0.336657  [14100/60000]
loss: 0.006706  [14200/60000]
loss: 0.011367  [14300/60000]
loss: 0.001111  [14400/60000]
loss: 0.772852  [14500/60000]
loss: 0.015879  [14600/60000]
loss: 0.136846  [14700/60000]
loss: 0.016559  [14800/60000]
loss: 0.009452  [14900/60000]
loss: 0.004667  [15000/60000]
loss: 0.011601  [15100/60000]
loss: 0.002179  [15200/60000]
loss: 0.009075  [15300/60000]
loss: 0.057706  [15400/60000]
loss: 0.027334  [15500/60000]
loss: 0.000488  [15600/60000]
loss: 0.000745  [15700/60000]
loss: 0.000252  [15800/60000]
loss: 0.001566  [15900/60000]
loss: 0.000070  [16000/60000]
loss: 2.624198  [16100/60000]
loss: 0.011870  [16200/60000]
loss: 0.005048  [16300/60000]
loss: 0.033888  [16400/60000]
loss: 0.000395  [16500/60000]
loss: 0.045649  [16600/60000]
loss: 0.034801  [16700/60000]
loss: 0.000632  [16800/60000]
loss: 0.010480  [16900/60000]
loss: 0.004003  [17000/60000]
loss: 0.075192  [17100/60000]
loss: 0.300140  [17200/60000]
loss: 0.002425  [17300/60000]
loss: 0.810629  [17400/60000]
loss: 0.071835  [17500/60000]
loss: 0.065371  [17600/60000]
loss: 0.152013  [17700/60000]
loss: 0.021617  [17800/60000]
loss: 0.056225  [17900/60000]
loss: 0.065958  [18000/60000]
loss: 0.006627  [18100/60000]
loss: 0.003915  [18200/60000]
loss: 0.000894  [18300/60000]
loss: 0.034150  [18400/60000]
loss: 0.066158  [18500/60000]
loss: 0.007199  [18600/60000]
loss: 0.195820  [18700/60000]
loss: 0.006849  [18800/60000]
loss: 1.475119  [18900/60000]
loss: 0.014849  [19000/60000]
loss: 0.004597  [19100/60000]
loss: 0.034862  [19200/60000]
loss: 0.004324  [19300/60000]
loss: 0.006128  [19400/60000]
loss: 0.000081  [19500/60000]
loss: 0.098044  [19600/60000]
loss: 0.036210  [19700/60000]
loss: 0.002014  [19800/60000]
loss: 0.000087  [19900/60000]
loss: 0.000168  [20000/60000]
loss: 0.195586  [20100/60000]
loss: 0.000896  [20200/60000]
loss: 0.043240  [20300/60000]
loss: 0.003763  [20400/60000]
loss: 0.009754  [20500/60000]
loss: 0.655936  [20600/60000]
loss: 0.024182  [20700/60000]
loss: 0.100420  [20800/60000]
loss: 0.116150  [20900/60000]
loss: 0.377846  [21000/60000]
loss: 0.013945  [21100/60000]
loss: 0.012206  [21200/60000]
loss: 0.001580  [21300/60000]
loss: 0.003064  [21400/60000]
loss: 0.007839  [21500/60000]
loss: 0.003971  [21600/60000]
loss: 2.311411  [21700/60000]
loss: 0.007468  [21800/60000]
loss: 0.006305  [21900/60000]
loss: 0.079576  [22000/60000]
loss: 0.045327  [22100/60000]
loss: 1.176492  [22200/60000]
loss: 0.005362  [22300/60000]
loss: 0.379549  [22400/60000]
loss: 0.003419  [22500/60000]
loss: 0.001478  [22600/60000]
loss: 0.003797  [22700/60000]
loss: 0.033324  [22800/60000]
loss: 0.000027  [22900/60000]
loss: 0.000235  [23000/60000]
loss: 0.654799  [23100/60000]
loss: 0.052755  [23200/60000]
loss: 0.004602  [23300/60000]
loss: 2.942390  [23400/60000]
loss: 0.009471  [23500/60000]
loss: 0.019359  [23600/60000]
loss: 0.079835  [23700/60000]
loss: 0.002568  [23800/60000]
loss: 0.002908  [23900/60000]
loss: 0.001108  [24000/60000]
loss: 0.003997  [24100/60000]
loss: 0.001665  [24200/60000]
loss: 0.380122  [24300/60000]
loss: 0.000480  [24400/60000]
loss: 0.003066  [24500/60000]
loss: 0.000215  [24600/60000]
loss: 0.000295  [24700/60000]
loss: 0.004842  [24800/60000]
loss: 0.024923  [24900/60000]
loss: 0.134174  [25000/60000]
loss: 0.103277  [25100/60000]
loss: 0.087122  [25200/60000]
loss: 0.152747  [25300/60000]
loss: 0.046427  [25400/60000]
loss: 0.000034  [25500/60000]
loss: 0.009529  [25600/60000]
loss: 0.001835  [25700/60000]
loss: 6.655489  [25800/60000]
loss: 0.830787  [25900/60000]
loss: 0.038119  [26000/60000]
loss: 0.000402  [26100/60000]
loss: 0.000262  [26200/60000]
loss: 1.567891  [26300/60000]
loss: 0.005435  [26400/60000]
loss: 0.024604  [26500/60000]
loss: 0.351009  [26600/60000]
loss: 0.011563  [26700/60000]
loss: 0.003373  [26800/60000]
loss: 1.670518  [26900/60000]
loss: 0.284739  [27000/60000]
loss: 0.036302  [27100/60000]
loss: 0.039327  [27200/60000]
loss: 0.018395  [27300/60000]
loss: 0.001848  [27400/60000]
loss: 0.004707  [27500/60000]
loss: 0.005871  [27600/60000]
loss: 0.056092  [27700/60000]
loss: 0.055132  [27800/60000]
loss: 0.003896  [27900/60000]
loss: 0.007060  [28000/60000]
loss: 0.008212  [28100/60000]
loss: 0.209238  [28200/60000]
loss: 0.016633  [28300/60000]
loss: 0.002206  [28400/60000]
loss: 0.001789  [28500/60000]
loss: 0.038985  [28600/60000]
loss: 0.030935  [28700/60000]
loss: 0.006518  [28800/60000]
loss: 0.005600  [28900/60000]
loss: 0.026261  [29000/60000]
loss: 0.077352  [29100/60000]
loss: 0.005274  [29200/60000]
loss: 0.019463  [29300/60000]
loss: 0.028951  [29400/60000]
loss: 0.010131  [29500/60000]
loss: 0.007334  [29600/60000]
loss: 0.057335  [29700/60000]
loss: 0.084961  [29800/60000]
loss: 0.241769  [29900/60000]
loss: 0.005733  [30000/60000]
loss: 0.067279  [30100/60000]
loss: 0.031723  [30200/60000]
loss: 0.000853  [30300/60000]
loss: 0.014877  [30400/60000]
loss: 0.168683  [30500/60000]
loss: 0.516396  [30600/60000]
loss: 0.008119  [30700/60000]
loss: 0.009392  [30800/60000]
loss: 3.739283  [30900/60000]
loss: 0.364892  [31000/60000]
loss: 0.234058  [31100/60000]
loss: 0.546371  [31200/60000]
loss: 0.017100  [31300/60000]
loss: 0.005564  [31400/60000]
loss: 0.142746  [31500/60000]
loss: 4.134148  [31600/60000]
loss: 0.057415  [31700/60000]
loss: 0.016519  [31800/60000]
loss: 0.164216  [31900/60000]
loss: 0.001464  [32000/60000]
loss: 0.421699  [32100/60000]
loss: 0.004887  [32200/60000]
loss: 0.000581  [32300/60000]
loss: 0.001475  [32400/60000]
loss: 0.147204  [32500/60000]
loss: 0.001155  [32600/60000]
loss: 0.001847  [32700/60000]
loss: 0.005227  [32800/60000]
loss: 0.003261  [32900/60000]
loss: 1.057822  [33000/60000]
loss: 0.000771  [33100/60000]
loss: 0.008792  [33200/60000]
loss: 0.016283  [33300/60000]
loss: 0.012156  [33400/60000]
loss: 0.001203  [33500/60000]
loss: 0.015921  [33600/60000]
loss: 0.018299  [33700/60000]
loss: 0.006073  [33800/60000]
loss: 0.218652  [33900/60000]
loss: 0.018712  [34000/60000]
loss: 0.089375  [34100/60000]
loss: 0.004280  [34200/60000]
loss: 0.214069  [34300/60000]
loss: 0.000246  [34400/60000]
loss: 5.187375  [34500/60000]
loss: 0.024026  [34600/60000]
loss: 0.027216  [34700/60000]
loss: 3.640706  [34800/60000]
loss: 0.023660  [34900/60000]
loss: 0.001326  [35000/60000]
loss: 0.050332  [35100/60000]
loss: 0.001310  [35200/60000]
loss: 0.091403  [35300/60000]
loss: 0.000030  [35400/60000]
loss: 0.009885  [35500/60000]
loss: 0.002203  [35600/60000]
loss: 0.000001  [35700/60000]
loss: 0.000151  [35800/60000]
loss: 0.001374  [35900/60000]
loss: 0.205769  [36000/60000]
loss: 0.043388  [36100/60000]
loss: 0.022179  [36200/60000]
loss: 0.008184  [36300/60000]
loss: 0.004563  [36400/60000]
loss: 0.232567  [36500/60000]
loss: 0.050958  [36600/60000]
loss: 0.004409  [36700/60000]
loss: 0.036331  [36800/60000]
loss: 0.287111  [36900/60000]
loss: 0.001594  [37000/60000]
loss: 0.564131  [37100/60000]
loss: 0.000720  [37200/60000]
loss: 0.000521  [37300/60000]
loss: 0.228301  [37400/60000]
loss: 0.002396  [37500/60000]
loss: 0.007530  [37600/60000]
loss: 0.016017  [37700/60000]
loss: 0.110282  [37800/60000]
loss: 0.011231  [37900/60000]
loss: 0.022108  [38000/60000]
loss: 0.003244  [38100/60000]
loss: 0.000016  [38200/60000]
loss: 0.182385  [38300/60000]
loss: 0.004169  [38400/60000]
loss: 0.005238  [38500/60000]
loss: 0.007971  [38600/60000]
loss: 1.646721  [38700/60000]
loss: 0.124243  [38800/60000]
loss: 0.010535  [38900/60000]
loss: 0.241897  [39000/60000]
loss: 0.006470  [39100/60000]
loss: 0.000630  [39200/60000]
loss: 0.006400  [39300/60000]
loss: 0.003201  [39400/60000]
loss: 0.223566  [39500/60000]
